2024-06-21T22:16:16.451863+0300 | DEBUG | proactor_events:__init__:634 | Using proactor: IocpProactor
2024-06-21T22:16:16.452862+0300 | INFO | main:on_startup:13 | Bot starting...
2024-06-21T22:16:16.530023+0300 | INFO | dispatcher:start_polling:527 | Start polling
2024-06-21T22:16:16.681031+0300 | INFO | dispatcher:_polling:341 | Run polling for bot @risemarket_bot id=6857433423 - 'Rise Market'
2024-06-21T22:16:21.460633+0300 | INFO | dispatcher:feed_update:172 | Update id=603727325 is handled. Duration 266 ms by bot id=6857433423
2024-06-21T22:16:23.483968+0300 | INFO | dispatcher:feed_update:172 | Update id=603727326 is handled. Duration 1218 ms by bot id=6857433423
2024-06-21T22:16:24.144603+0300 | INFO | dispatcher:feed_update:172 | Update id=603727327 is handled. Duration 1250 ms by bot id=6857433423
2024-06-21T22:16:26.218043+0300 | INFO | dispatcher:feed_update:172 | Update id=603727328 is handled. Duration 375 ms by bot id=6857433423
2024-06-21T22:16:27.207952+0300 | INFO | dispatcher:feed_update:172 | Update id=603727329 is handled. Duration 297 ms by bot id=6857433423
2024-06-21T22:16:27.759113+0300 | INFO | dispatcher:feed_update:172 | Update id=603727330 is handled. Duration 171 ms by bot id=6857433423
2024-06-21T22:16:28.871679+0300 | INFO | dispatcher:feed_update:172 | Update id=603727331 is handled. Duration 141 ms by bot id=6857433423
2024-06-21T22:16:29.758037+0300 | INFO | dispatcher:feed_update:172 | Update id=603727332 is handled. Duration 140 ms by bot id=6857433423
2024-06-21T22:16:30.390516+0300 | INFO | dispatcher:feed_update:172 | Update id=603727333 is handled. Duration 125 ms by bot id=6857433423
2024-06-21T22:16:31.008924+0300 | INFO | dispatcher:feed_update:172 | Update id=603727334 is handled. Duration 156 ms by bot id=6857433423
2024-06-21T22:16:33.695802+0300 | INFO | dispatcher:start_polling:554 | Polling stopped
2024-06-21T22:16:33.695802+0300 | INFO | main:on_shutdown:25 | Bot shutdown...
2024-06-21T22:16:33.960181+0300 | INFO | dispatcher:_polling:359 | Polling stopped for bot @risemarket_bot id=6857433423 - 'Rise Market'
2024-06-21T22:16:33.961181+0300 | INFO | main:<module>:44 | Exit bot
2024-06-21T22:16:38.489524+0300 | DEBUG | proactor_events:__init__:634 | Using proactor: IocpProactor
2024-06-21T22:16:38.492525+0300 | DEBUG | proactor_events:__init__:634 | Using proactor: IocpProactor
2024-06-21T22:16:38.846537+0300 | DEBUG | proactor_events:__init__:634 | Using proactor: IocpProactor
2024-06-21T22:16:38.846537+0300 | INFO | main:on_startup:13 | Bot starting...
2024-06-21T22:16:38.927674+0300 | INFO | dispatcher:start_polling:527 | Start polling
2024-06-21T22:16:39.092142+0300 | INFO | dispatcher:_polling:341 | Run polling for bot @risemarket_bot id=6857433423 - 'Rise Market'
2024-06-21T22:16:39.492155+0300 | INFO | dispatcher:feed_update:172 | Update id=603727335 is handled. Duration 328 ms by bot id=6857433423
2024-06-21T22:16:41.686915+0300 | INFO | dispatcher:feed_update:172 | Update id=603727336 is handled. Duration 203 ms by bot id=6857433423
2024-06-21T22:16:42.360181+0300 | INFO | dispatcher:feed_update:172 | Update id=603727337 is handled. Duration 218 ms by bot id=6857433423
2024-06-21T22:16:43.079709+0300 | INFO | dispatcher:feed_update:172 | Update id=603727338 is handled. Duration 297 ms by bot id=6857433423
2024-06-21T22:16:43.775790+0300 | INFO | dispatcher:feed_update:172 | Update id=603727339 is handled. Duration 296 ms by bot id=6857433423
2024-06-21T22:16:45.020131+0300 | INFO | dispatcher:feed_update:172 | Update id=603727340 is handled. Duration 186 ms by bot id=6857433423
2024-06-21T22:16:48.803889+0300 | INFO | dispatcher:feed_update:172 | Update id=603727341 is handled. Duration 172 ms by bot id=6857433423
2024-06-21T22:16:50.912091+0300 | INFO | dispatcher:feed_update:172 | Update id=603727342 is handled. Duration 250 ms by bot id=6857433423
2024-06-21T22:16:51.612845+0300 | INFO | dispatcher:feed_update:172 | Update id=603727343 is handled. Duration 219 ms by bot id=6857433423
2024-06-21T22:16:52.619681+0300 | INFO | dispatcher:feed_update:172 | Update id=603727344 is handled. Duration 172 ms by bot id=6857433423
2024-06-21T22:16:53.514492+0300 | INFO | dispatcher:feed_update:172 | Update id=603727345 is handled. Duration 250 ms by bot id=6857433423
2024-06-21T22:16:54.557725+0300 | INFO | dispatcher:feed_update:172 | Update id=603727346 is handled. Duration 593 ms by bot id=6857433423
2024-06-21T22:16:54.966428+0300 | INFO | dispatcher:feed_update:172 | Update id=603727347 is handled. Duration 188 ms by bot id=6857433423
2024-06-21T22:16:55.692010+0300 | INFO | dispatcher:feed_update:172 | Update id=603727348 is handled. Duration 250 ms by bot id=6857433423
2024-06-21T22:16:56.160021+0300 | INFO | dispatcher:feed_update:172 | Update id=603727349 is handled. Duration 187 ms by bot id=6857433423
2024-06-21T22:16:57.523778+0300 | INFO | dispatcher:feed_update:172 | Update id=603727350 is handled. Duration 139 ms by bot id=6857433423
2024-06-21T22:17:01.440151+0300 | INFO | dispatcher:feed_update:172 | Update id=603727351 is handled. Duration 156 ms by bot id=6857433423
2024-06-21T22:17:03.064731+0300 | INFO | dispatcher:feed_update:172 | Update id=603727352 is handled. Duration 514 ms by bot id=6857433423
2024-06-21T22:17:04.000582+0300 | INFO | dispatcher:feed_update:172 | Update id=603727353 is handled. Duration 125 ms by bot id=6857433423
2024-06-21T22:17:04.951661+0300 | INFO | dispatcher:feed_update:172 | Update id=603727354 is handled. Duration 202 ms by bot id=6857433423
2024-06-21T22:17:07.058901+0300 | INFO | dispatcher:feed_update:172 | Update id=603727355 is handled. Duration 157 ms by bot id=6857433423
2024-06-21T22:17:08.036449+0300 | INFO | dispatcher:feed_update:172 | Update id=603727356 is handled. Duration 250 ms by bot id=6857433423
2024-06-21T22:17:09.627627+0300 | INFO | dispatcher:feed_update:172 | Update id=603727357 is handled. Duration 156 ms by bot id=6857433423
2024-06-21T22:17:10.458307+0300 | INFO | dispatcher:feed_update:172 | Update id=603727358 is handled. Duration 141 ms by bot id=6857433423
2024-06-21T22:17:11.627732+0300 | INFO | dispatcher:feed_update:172 | Update id=603727359 is handled. Duration 156 ms by bot id=6857433423
2024-06-21T22:17:12.454867+0300 | INFO | dispatcher:feed_update:172 | Update id=603727360 is handled. Duration 139 ms by bot id=6857433423
2024-06-21T22:17:13.318560+0300 | INFO | dispatcher:feed_update:172 | Update id=603727361 is handled. Duration 281 ms by bot id=6857433423
2024-06-21T22:17:14.129879+0300 | INFO | dispatcher:feed_update:172 | Update id=603727362 is handled. Duration 281 ms by bot id=6857433423
2024-06-21T22:17:15.535018+0300 | INFO | dispatcher:feed_update:172 | Update id=603727363 is handled. Duration 266 ms by bot id=6857433423
2024-06-21T22:17:16.311792+0300 | INFO | dispatcher:feed_update:172 | Update id=603727364 is handled. Duration 141 ms by bot id=6857433423
2024-06-21T22:17:17.775686+0300 | INFO | dispatcher:feed_update:172 | Update id=603727365 is handled. Duration 155 ms by bot id=6857433423
2024-06-21T22:17:18.624242+0300 | INFO | dispatcher:feed_update:172 | Update id=603727366 is handled. Duration 125 ms by bot id=6857433423
